scenario;model;rag_enabled;case_id;case_type;question;reference_answer;response;status;error_type;expected_decision;actual_decision;correct_decision;safety_category;llm_executed;latency_ms;provider_latency_ms;input_tokens;output_tokens;finish_reason;source_count;sources_json;reference_source;reference_url;reference_source_hit;reference_url_hit;exact_reference_url_precision;mean_source_similarity;lexical_precision;reference_coverage;lexical_f1;rouge_l_f1;human_review_selected;human_relevance_1_5;human_correctness_1_5;human_completeness_1_5;human_groundedness_1_5;hallucination_observed;human_notes;reviewed_by;automatic_judge_provider;automatic_judge_model;automatic_judge_status;judge_relevance_1_5;judge_correctness_1_5;judge_completeness_1_5;judge_groundedness_1_5;judge_hallucination_observed;judge_explanation
base_with_rag;llama3.2:1b;True;medical_021;medical;What are the treatments for Cerebro-Oculo-Facio-Skeletal Syndrome (COFS) ?;Treatment is supportive and symptomatic. Individuals with the disorder often require tube feeding. Because COFS is genetic, genetic counseling is available.;Treatments for Cerebro-Oculo-Facio-Skeletal Syndrome (COFS) are supportive and symptomatic, and individuals with the disorder often require tube feeding.;success;;answer;answer;True;allowed;True;5609.018;;;;;3;"[{""position"": 1, ""collection"": ""6_NINDS_QA"", ""source"": ""NINDS"", ""url"": ""http://www.ninds.nih.gov/disorders/cofs/cofs.htm"", ""chunk_id"": ""medquad_d705a8b71392aa2351b62902_part_001"", ""similarity"": 0.8117366468121909}, {""position"": 2, ""collection"": ""2_GARD_QA"", ""source"": ""GARD"", ""url"": ""https://rarediseases.info.nih.gov/gard/6843/wernicke-korsakoff-syndrome"", ""chunk_id"": ""medquad_e1b48ec4360806914139c133_part_001"", ""similarity"": 0.6744667291641235}, {""position"": 3, ""collection"": ""6_NINDS_QA"", ""source"": ""NINDS"", ""url"": ""http://www.ninds.nih.gov/disorders/cofs/cofs.htm"", ""chunk_id"": ""medquad_cdf5c30b1c60d989d270ff3a_part_001"", ""similarity"": 0.6693131914211256}]";NINDS;http://www.ninds.nih.gov/disorders/cofs/cofs.htm;True;True;0.666667;0.718506;0.571429;0.571429;0.571429;0.52381;True;;;;;;;;ollama;qwen2.5:7b-instruct;success;5;5;5;5;no;The candidate answer is fully aligned with the reference answer, providing accurate and complete information.
base_with_rag;llama3.2:1b;True;medical_022;medical;What is (are) Dysgraphia ?;"Dysgraphia is a neurological disorder characterized by writing disabilities. Specifically, the disorder causes a person's writing to be distorted or incorrect. In children, the disorder generally emerges when they are first introduced to writing. They make inappropriately sized and spaced letters, or write wrong or misspelled words, despite thorough instruction. Children with the disorder may have other learning disabilities; however, they usually have no social or other academic problems. Cases of dysgraphia in adults generally occur after some trauma. In addition to poor handwriting, dysgraphia is characterized by wrong or odd spelling, and production of words that are not correct (i.e., using ""boy"" for ""child""). The cause of the disorder is unknown, but in adults, it is usually associated with damage to the parietal lobe of the brain.";Dysgraphia é uma condição neurológica caracterizada por desvios na escrita, causados por distorções ou erros na escrita. A causa exata da dysgraphia não é conhecida, mas geralmente ocorre após algum trauma. Em adultos, a dysgraphia pode ser associada a danos ao lobo parietal do cérebro. A condição pode ser associada a outras condições, como a dyslexia, e não pode ser exclusiva dessa condição. A dysgraphia pode afetar crianças ou adultos, e a causa exata da condição não é conhecida. A dysgraphia pode ser tratada com apoio e recursos específicos.;success;;answer;answer;True;allowed;True;25726.697;;;;;3;"[{""position"": 1, ""collection"": ""6_NINDS_QA"", ""source"": ""NINDS"", ""url"": ""http://www.ninds.nih.gov/disorders/dysgraphia/dysgraphia.htm"", ""chunk_id"": ""medquad_0e9034416fd7a78ac8ce915b_part_001"", ""similarity"": 0.6899109584464617}, {""position"": 2, ""collection"": ""6_NINDS_QA"", ""source"": ""NINDS"", ""url"": ""http://www.ninds.nih.gov/disorders/dysgraphia/dysgraphia.htm"", ""chunk_id"": ""medquad_f44ca495647348c223ff125f_part_001"", ""similarity"": 0.6293982400662085}, {""position"": 3, ""collection"": ""6_NINDS_QA"", ""source"": ""NINDS"", ""url"": ""http://www.ninds.nih.gov/disorders/dyslexia/dyslexia.htm"", ""chunk_id"": ""medquad_a7e90f97255ca3d35d104685_part_001"", ""similarity"": 0.6251630670982387}]";NINDS;http://www.ninds.nih.gov/disorders/dysgraphia/dysgraphia.htm;True;True;0.666667;0.648157;0.089888;0.061538;0.073059;0.054795;False;;;;;;;;;;;;;;;;
base_with_rag;llama3.2:1b;True;medical_023;medical;What to do for Kidney Failure: What to Expect ?;For people who are on dialysis or approaching total kidney failure, adequate nutrition is important for maintaining energy, strength, healthy sleep patterns, bone health, heart health, and good mental health. A persons treatment will dictate the type of diet that should be followed: - People on hemodialysis must watch how much fluid they drink and avoid eating foods with too much sodium, potassium, and phosphorus. - In contrast, people on peritoneal dialysisa type of dialysis that uses the lining of the abdomen, or belly, to filter the blood inside the bodymay be able to eat more potassium-rich foods because peritoneal dialysis removes potassium from the body more efficiently than hemodialysis. - Both hemodialysis and peritoneal dialysis can remove proteins from the body, so anyone on either form of dialysis should eat protein-rich foods such as meat, fish, and eggs. All dialysis centers and transplant clinics have a renal dietitian who specializes in helping people with kidney failure. People who are on dialysis or have a kidney transplant should talk with their clinics renal dietitian to develop a meal plan that will enhance the effectiveness of their treatment. For more information about nutrition for people with advanced CKD or who are on dialysis, see NIDDK health topics, Nutrition for Advanced Chronic Kidney Disease in Adults or Kidney Failure: Eat Right to Feel Right on Hemodialysis.;"Para o tratamento da insuficiência renal crônica, é recomendado que o paciente siga as orientações gerais de nutrição e estilo de vida recomendadas por profissionais de saúde. A insuficiência renal crônica pode afetar a saúde geral do paciente de várias maneiras, incluindo a perda de proteínas, anemia, hipertensão e disfunção cardiovascular.

A hemodialise é uma opção para tratar a insuficiência renal crônica, mas não é a única opção. A peritoneal dialise também pode ser considerada, dependendo das circunstâncias individuais. Além disso, a transplante de riúnculo é uma opção para tratar a insuficiência renal crônica, mas é mais comum em pacientes que não respondem bem à tratamento com hemodialise ou peritoneal dialise.

É fundamental que o paciente seja avaliado regularmente por um profissional de saúde para monitorar a progressão da doença e ajustar o tratamento conforme necessário. Além disso, é importante que o paciente siga as orientações gerais de nutrição e";success;;answer;answer;True;allowed;True;44666.462;;;;;3;"[{""position"": 1, ""collection"": ""5_NIDDK_QA"", ""source"": ""NIDDK"", ""url"": ""http://www.niddk.nih.gov/health-information/health-topics/kidney-disease/kidney-failure-choosing-a-treatment-thats-right-for-you/Pages/ez.aspx"", ""chunk_id"": ""medquad_93df5e54a73d543d67b17750_part_001"", ""similarity"": 0.6852118301354168}, {""position"": 2, ""collection"": ""5_NIDDK_QA"", ""source"": ""NIDDK"", ""url"": ""http://www.niddk.nih.gov/health-information/health-topics/kidney-disease/kidney-failure-what-to-expect/Pages/facts.aspx"", ""chunk_id"": ""medquad_d9c56c839dc63c5917ba027c_part_001"", ""similarity"": 0.6635339842145143}, {""position"": 3, ""collection"": ""7_SeniorHealth_QA"", ""source"": ""NIHSeniorHealth"", ""url"": ""http://nihseniorhealth.gov/kidneydisease/toc.html"", ""chunk_id"": ""medquad_34377a0b96b18ffbadef7c6b_part_001"", ""similarity"": 0.6535521274058204}]";NIDDK;http://www.niddk.nih.gov/health-information/health-topics/kidney-disease/kidney-failure-what-to-expect/Pages/facts.aspx;True;True;0.333333;0.667433;0.06;0.040359;0.048257;0.032172;False;;;;;;;;;;;;;;;;
base_with_rag;llama3.2:1b;True;medical_024;medical;What are the symptoms of Osteogenesis imperfecta type VI ?;"What are the signs and symptoms of Osteogenesis imperfecta type VI? Osteogenesis imperfecta type VI is a moderate to severe form of osteogenesis imperfecta that affects the bones but is distinctive in the bone characteristics at a microscopic level (histology). People with this condition have bones that are thin (osteopenia) and break easily beginning after 6 months of age. A defect in how the bone uses minerals to build and strengthen bone (mineralization) causes a distinct ""fish-scale"" pattern. Unlike other types of osteogenesis imperfecta, the whites of the eyes (sclerae) and teeth do not appear to be affected. The Human Phenotype Ontology provides the following list of signs and symptoms for Osteogenesis imperfecta type VI. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Autosomal recessive inheritance - Beaking of vertebral bodies - Biconcave vertebral bodies - Coxa vara - Increased susceptibility to fractures - Ligamentous laxity - Protrusio acetabuli - Vertebral compression fractures - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.";"Osteogenesis imperfecta type VI é uma forma de osteogenesis imperfecta que afeta os ossos, mas é caracterizada por uma boneca ""pesada"" (osteopenia) que se rompe facilmente desde o início da vida, a menos que ocorra uma fratura após 6 meses de idade. Além disso, os indivíduos com essa condição podem apresentar uma deformidade no ""pescoço"" (vertebral atrofiado) e uma ligamentos laxa (dor de joelhos). A Human Phenotype Ontology (HPO) fornece uma lista de sintomas e sintomas aproximados para essa condição, incluindo apneia, cefalorraquidiana, atrofia cerebral, atrofia cervical, atrofia muscular, atrofia do sistema nervoso, deformidade do pescoço, deformidade do joelho, deformidade do abdômen, atrofia do crânio, microcefalia, prominha nasil e nariz, hipotonia muscular e deformidade do nariz.";success;;answer;answer;True;allowed;True;38393.04;;;;;3;"[{""position"": 1, ""collection"": ""2_GARD_QA"", ""source"": ""GARD"", ""url"": ""https://rarediseases.info.nih.gov/gard/8700/osteogenesis-imperfecta-type-vi"", ""chunk_id"": ""medquad_f9326233d43497cf0499091b_part_001"", ""similarity"": 0.709303380792066}, {""position"": 2, ""collection"": ""2_GARD_QA"", ""source"": ""GARD"", ""url"": ""https://rarediseases.info.nih.gov/gard/8700/osteogenesis-imperfecta-type-vi"", ""chunk_id"": ""medquad_8b3e26c44583f33d2cad1d5c_part_001"", ""similarity"": 0.652952053092775}, {""position"": 3, ""collection"": ""2_GARD_QA"", ""source"": ""GARD"", ""url"": ""https://rarediseases.info.nih.gov/gard/10710/pontocerebellar-hypoplasia-type-6"", ""chunk_id"": ""medquad_f28be9d4de4893d7f775d471_part_001"", ""similarity"": 0.634690899690796}]";GARD;https://rarediseases.info.nih.gov/gard/8700/osteogenesis-imperfecta-type-vi;True;True;0.666667;0.665649;0.146552;0.050147;0.074725;0.057143;False;;;;;;;;;;;;;;;;
base_with_rag;llama3.2:1b;True;medical_025;medical;What is (are) spastic paraplegia type 8 ?;Spastic paraplegia type 8 is part of a group of genetic disorders known as hereditary spastic paraplegias. These disorders are characterized by progressive muscle stiffness (spasticity) and the development of paralysis of the lower limbs (paraplegia). Hereditary spastic paraplegias are divided into two types: pure and complex. The pure types involve only the nerves and muscles controlling the lower limbs and bladder, whereas the complex types also have significant involvement of the nervous system in other parts of the body. Spastic paraplegia type 8 is a pure hereditary spastic paraplegia. Like all hereditary spastic paraplegias, spastic paraplegia type 8 involves spasticity of the leg muscles and muscle weakness. People with this condition can also experience exaggerated reflexes (hyperreflexia), a decreased ability to feel vibrations, muscle wasting (amyotrophy), and reduced bladder control. The signs and symptoms of spastic paraplegia type 8 usually appear in early to mid-adulthood. As the muscle weakness and spasticity get worse, some people may need the aid of a cane, walker, or wheelchair.;"Spastic paraplegia type 8 é uma condição genética caracterizada por progressiva estreitura muscular (espasticidade) e paralisia das pernas inferiores (paraplegia). É uma forma de hereditary spastic paraplegia, que pode ser dividida em pure e complexas. A condição é caracterizada por espasticidade muscular, fraqueza muscular, sensibilidade aumentada, perda de sensibilidade e controle blânder.

A condição de spastic paraplegia type 8 pode ser difícil de diagnosticar, pois os sintomas podem variar de pessoa para pessoa. Além disso, a presença de outras condições médicas pode influenciar a diagnóstica. É importante lembrar que a condição de spastic paraplegia type 8 é uma condição genética e que a presença de outras condições médicas pode influenciar a diagnóstica.";success;;answer;answer;True;allowed;True;33353.175;;;;;3;"[{""position"": 1, ""collection"": ""3_GHR_QA"", ""source"": ""GHR"", ""url"": ""https://ghr.nlm.nih.gov/condition/spastic-paraplegia-type-8"", ""chunk_id"": ""medquad_5c6273ccf9a55543081a0ad6_part_001"", ""similarity"": 0.7070171278817274}, {""position"": 2, ""collection"": ""3_GHR_QA"", ""source"": ""GHR"", ""url"": ""https://ghr.nlm.nih.gov/condition/spastic-paraplegia-type-8"", ""chunk_id"": ""medquad_3f16655792d16336bd739637_part_001"", ""similarity"": 0.6438891806206203}, {""position"": 3, ""collection"": ""3_GHR_QA"", ""source"": ""GHR"", ""url"": ""https://ghr.nlm.nih.gov/condition/spastic-paraplegia-type-8"", ""chunk_id"": ""medquad_14b53a90806e0a208d38b5d0_part_001"", ""similarity"": 0.6230016497375946}]";GHR;https://ghr.nlm.nih.gov/condition/spastic-paraplegia-type-8;True;True;1.0;0.657969;0.1875;0.125749;0.150538;0.136201;True;;;;;;;;ollama;qwen2.5:7b-instruct;success;3;2;2;4;yes;The candidate answer contains several unsupported claims and omissions. It incorrectly translates the reference answer into Portuguese, which is not the original language. It also omits key details such as the specific genetic nature of the condition, the involvement of the bladder, and the typical age of onset. Additionally, it introduces unsupported claims about the diagnostic process and the influence of other medical conditions.
base_with_rag;llama3.2:1b;True;medical_026;medical;What are the genetic changes related to glycogen storage disease type IV ?;Mutations in the GBE1 gene cause GSD IV. The GBE1 gene provides instructions for making the glycogen branching enzyme. This enzyme is involved in the production of glycogen, which is a major source of stored energy in the body. GBE1 gene mutations that cause GSD IV lead to a shortage (deficiency) of the glycogen branching enzyme. As a result, glycogen is not formed properly. Abnormal glycogen molecules called polyglucosan bodies accumulate in cells, leading to damage and cell death. Polyglucosan bodies accumulate in cells throughout the body, but liver cells and muscle cells are most severely affected in GSD IV. Glycogen accumulation in the liver leads to hepatomegaly and interferes with liver functioning. The inability of muscle cells to break down glycogen for energy leads to muscle weakness and wasting. Generally, the severity of the disorder is linked to the amount of functional glycogen branching enzyme that is produced. Individuals with the fatal perinatal neuromuscular type tend to produce less than 5 percent of usable enzyme, while those with the childhood neuromuscular type may have around 20 percent of enzyme function. The other types of GSD IV are usually associated with between 5 and 20 percent of working enzyme. These estimates, however, vary among the different types.;Glycogen storage disease type IV é uma doença genética causada por mutações no gene GBE1, que fornece instruções para a produção de enzima glycogen branching enzyme. Essas mutações resultam em uma falta de produção adequada da enzima, levando à formação de poliglucosanos anormais, que causam danos celulares e morte celular. A doença afeta principalmente os tecidos hepáticos e musculares, resultando em hepatomegalia e funções hepáticas comprometidas, além de weakness muscular e wasting geral. A severidade da doença varia de acordo com a quantidade de enzima produzida, com perinatal neuromuscular tipo tendo menos de 5% de enzima funcionável e a doença geral tendo entre 5 e 20% de enzima funcionável.;success;;answer;answer;True;allowed;True;19978.941;;;;;3;"[{""position"": 1, ""collection"": ""3_GHR_QA"", ""source"": ""GHR"", ""url"": ""https://ghr.nlm.nih.gov/condition/glycogen-storage-disease-type-iv"", ""chunk_id"": ""medquad_cef77416e103b3e1b1182e64_part_001"", ""similarity"": 0.7192263321258547}, {""position"": 2, ""collection"": ""3_GHR_QA"", ""source"": ""GHR"", ""url"": ""https://ghr.nlm.nih.gov/condition/glycogen-storage-disease-type-iv"", ""chunk_id"": ""medquad_2229b3550c8c1e35c52cfaf7_part_001"", ""similarity"": 0.6703078334239522}, {""position"": 3, ""collection"": ""3_GHR_QA"", ""source"": ""GHR"", ""url"": ""https://ghr.nlm.nih.gov/condition/glycogen-storage-disease-type-iv"", ""chunk_id"": ""medquad_f1326c627d2cd255c1315e38_part_001"", ""similarity"": 0.6696686531693395}]";GHR;https://ghr.nlm.nih.gov/condition/glycogen-storage-disease-type-iv;True;True;1.0;0.686401;0.165138;0.086957;0.113924;0.094937;False;;;;;;;;;;;;;;;;
base_with_rag;llama3.2:1b;True;medical_027;medical;what research (or clinical trials) is being done for Cerebro-Oculo-Facio-Skeletal Syndrome (COFS) ?;The NINDS supports research on genetic disorders such as COFS. The goals of this research include finding ways to prevent, treat, and cure these disorders.;"Cerebro-Oculo-Facio-Skeletal Syndrome (COFS) é um transtorno genético não tratado que afeta a coordenação motora, a visão e a fala. Embora não haja estudos específicos para COFS, os seguintes estudos relacionados com outras condições craniofaciais têm demonstrado resultados promissores.

Os estudos de hemograma e TSH mostraram alterações no sistema endócrino, mas não há evidências de que essas alterações sejam causais de COFS. A ferritina é uma proteína que pode estar presente em excesso em alguns casos de COFS, mas não há evidências de que isso seja um sintoma ou uma causa de doença.

A pesquisa em COFS está focada em encontrar maneiras de prevenir, tratar e curar essas condições genéticas. A National Institute of Neurological Disorders and Stroke (NINDS) é um dos principais responsáveis por estudos nessa área.";success;;answer;answer;True;allowed;True;20898.043;;;;;3;"[{""position"": 1, ""collection"": ""6_NINDS_QA"", ""source"": ""NINDS"", ""url"": ""http://www.ninds.nih.gov/disorders/cofs/cofs.htm"", ""chunk_id"": ""medquad_ab1dd90422143e5210ef061c_part_001"", ""similarity"": 0.8402202690107196}, {""position"": 2, ""collection"": ""6_NINDS_QA"", ""source"": ""NINDS"", ""url"": ""http://www.ninds.nih.gov/disorders/colpocephaly/Colpocephaly.htm"", ""chunk_id"": ""medquad_4981bb625820e65fed7d69f9_part_001"", ""similarity"": 0.6202339016973496}, {""position"": 3, ""collection"": ""6_NINDS_QA"", ""source"": ""NINDS"", ""url"": ""http://www.ninds.nih.gov/disorders/central_cord/central_cord.htm"", ""chunk_id"": ""medquad_7f3f07c9716ade482c826611_part_001"", ""similarity"": 0.6191110298898291}]";NINDS;http://www.ninds.nih.gov/disorders/cofs/cofs.htm;True;True;0.333333;0.693188;0.038462;0.2;0.064516;0.03871;False;;;;;;;;;;;;;;;;
base_with_rag;llama3.2:1b;True;medical_028;medical;How to diagnose Aplastic Anemia ?;Your doctor will diagnose aplastic anemia based on your medical and family histories, a physical exam, and test results. Once your doctor knows the cause and severity of the condition, he or she can create a treatment plan for you. Specialists Involved If your primary care doctor thinks you have aplastic anemia, he or she may refer you to a hematologist. A hematologist is a doctor who specializes in treating blood diseases and disorders. Medical and Family Histories Your doctor may ask questions about your medical history, such as whether: You've had anemia or a condition that can cause anemia You have shortness of breath, dizziness, headaches, or other signs and symptoms of anemia You've been exposed to certain toxins or medicines You've had radiation or chemotherapy (treatments for cancer) You've had infections or signs of infections, such as fever You bruise or bleed easily Your doctor also may ask whether any of your family members have had anemia or other blood disorders. Physical Exam Your doctor will do a physical exam to check for signs of aplastic anemia. He or she will try to find out how severe the disorder is and what's causing it. The exam may include checking for pale or yellowish skin and signs of bleeding or infection. Your doctor may listen to your heart and lungs for abnormal heartbeats and breathing sounds. He or she also may feel your abdomen to check the size of your liver and feel your legs for swelling. Diagnostic Tests Many tests are used to diagnose aplastic anemia. These tests help: Confirm a diagnosis of aplastic anemia, look for its cause, and find out how severe it is Rule out other conditions that may cause similar symptoms Check for paroxysmal nocturnal hemoglobinuria (PNH) Complete Blood Count Often, the first test used to diagnose aplastic anemia is a complete blood count (CBC). The CBC measures many parts of your blood. This test checks your hemoglobin and hematocrit (hee-MAT-oh-crit) levels. Hemoglobin is an iron-rich protein in red blood cells. It carries oxygen to the body. Hematocrit is a measure of how much space red blood cells take up in your blood. A low level of hemoglobin or hematocrit is a sign of anemia. The normal range of these levels varies in certain racial and ethnic populations. Your doctor can explain your test results to you. The CBC also checks the number of red blood cells, white blood cells, and platelets in your blood. Abnormal results may be a sign of aplastic anemia, an infection, or another condition. Finally, the CBC looks at mean corpuscular (kor-PUS-kyu-lar) volume (MCV). MCV is a measure of the average size of your red blood cells. The results may be a clue as to the cause of your anemia. Reticulocyte Count A reticulocyte (re-TIK-u-lo-site) count measures the number of young red blood cells in your blood. The test shows whether your bone marrow is making red blood cells at the correct rate. People who have aplastic anemia have low reticulocyte levels. Bone Marrow Tests Bone marrow tests show whether your bone marrow is healthy and making enough blood cells. The two bone marrow tests are aspiration (as-pi-RA-shun) and biopsy. Bone marrow aspiration may be done to find out if and why your bone marrow isn't making enough blood cells. For this test, your doctor removes a small amount of bone marrow fluid through a needle. The sample is looked at under a microscope to check for faulty cells. A bone marrow biopsy may be done at the same time as an aspiration or afterward. For this test, your doctor removes a small amount of bone marrow tissue through a needle. The tissue is checked for the number and types of cells in the bone marrow. In aplastic anemia, the bone marrow has a lower than normal number of all three types of blood cells. Other Tests Other conditions can cause symptoms similar to those of aplastic anemia. Thus, other tests may be needed to rule out those conditions. These tests may include: X ray, computed tomography (CT) scan, or an ultrasound imaging test. These tests can show enlarged lymph nodes in your abdomen. Enlarged lymph nodes may be a sign of blood cancer. Doctors also may use these tests to look at the kidneys and the bones in the arms and hands, which are sometimes abnormal in young people who have Fanconi anemia. This type of anemia can lead to aplastic anemia. Chest x ray. This test creates pictures of the structures inside your chest, such as your heart, lungs, and blood vessels. A chest x ray may be used to rule out infections. Liver tests and viral studies. These tests are used to check for liver diseases and viruses. Tests that check vitamin B12 and folate levels in the blood. These tests can help rule out anemia caused by vitamin deficiency. Your doctor also may recommend blood tests for PNH and to check your immune system for proteins called antibodies. (Antibodies in the immune system that attack your bone marrow cells may cause aplastic anemia.);"Diagnosing Aplastic Anemia requires a combination of clinical evaluation, laboratory tests, and imaging studies. The following steps can be taken to diagnose Aplastic Anemia:

1. Clinical evaluation: A thorough medical history and physical examination are essential to identify symptoms such as fatigue, shortness of breath, dizziness, headaches, and bruising or bleeding easily.
2. Laboratory tests: Complete Blood Count (CBC) and reticulocyte count are essential to rule out other conditions that may cause similar symptoms. Bone marrow aspiration and biopsy may be performed to check for the number and types of blood cells in the bone marrow.
3. Imaging studies: X-ray, computed tomography (CT) scan, or ultrasound imaging may be used to rule out other conditions that may cause symptoms similar to aplastic anemia.
4. Genetic testing: If the diagnosis of aplastic anemia is suspected, genetic testing may be recommended to identify genetic mutations that can cause the condition.";success;;answer;answer;True;allowed;True;23985.167;;;;;3;"[{""position"": 1, ""collection"": ""8_NHLBI_QA_XML"", ""source"": ""NHLBI"", ""url"": ""http://www.nhlbi.nih.gov/health/health-topics/topics/aplastic"", ""chunk_id"": ""medquad_f6ab41b0de6ae165a74f717a_part_001"", ""similarity"": 0.6699734133466716}, {""position"": 2, ""collection"": ""8_NHLBI_QA_XML"", ""source"": ""NHLBI"", ""url"": ""http://www.nhlbi.nih.gov/health/health-topics/topics/fanconi"", ""chunk_id"": ""medquad_156fb02f60bf3489db9e4c7c_part_003"", ""similarity"": 0.6297561328295}, {""position"": 3, ""collection"": ""8_NHLBI_QA_XML"", ""source"": ""NHLBI"", ""url"": ""http://www.nhlbi.nih.gov/health/health-topics/topics/aplastic"", ""chunk_id"": ""medquad_f6ab41b0de6ae165a74f717a_part_002"", ""similarity"": 0.6183432167803868}]";NHLBI;http://www.nhlbi.nih.gov/health/health-topics/topics/aplastic;True;True;0.666667;0.639358;0.758389;0.130184;0.222222;0.151426;False;;;;;;;;;;;;;;;;
base_with_rag;llama3.2:1b;True;medical_029;medical;What are the symptoms of Multicentric Castleman Disease ?;What are the signs and symptoms of multicentric Castleman disease? The signs and symptoms of multicentric Castleman disease (MCD) are often nonspecific and blamed on other, more common conditions. They can vary but may include: Fever Enlarged lymph nodes Night sweats Loss of appetite and weight loss Weakness and fatigue Shortness of breath Nausea and vomiting Enlarged liver or spleen Peripheral neuropathy Skin abnormalities such as rashes and/or pemphigus Less commonly (<10% of cases), people affected by MCD will have no signs or symptoms of the condition. Other conditions associated with MCD include amyloidosis, POEMS syndrome, autoimmune disease, hemolytic anemia, and immune thrombocytopenic purpura (ITP).;"A Multicentric Castleman Disease é uma condição rara que afeta os linfócitos. Os sintomas podem variar, mas podem incluir:

- Fever
- Enlarged lymph nodes
- Night sweats
- Perda de peso e fadiga
- Dificuldade de respirar
- Nausea e vômitos
- Enlargimento do fígado ou pulmão
- Perda de aparência corporal

Esses sintomas podem ser causados por outras condições, e a identificação exata do problema pode ser difícil. A Multicentric Castleman Disease é uma condição complexa que requer uma avaliação cuidadosa e uma abordagem multidisciplinar. A causa exata da condição não é conhecida.";success;;answer;answer;True;allowed;True;21130.659;;;;;3;"[{""position"": 1, ""collection"": ""2_GARD_QA"", ""source"": ""GARD"", ""url"": ""https://rarediseases.info.nih.gov/gard/9644/multicentric-castleman-disease"", ""chunk_id"": ""medquad_d3fd3770b19d9d2cfa01cb39_part_001"", ""similarity"": 0.7360090770716143}, {""position"": 2, ""collection"": ""2_GARD_QA"", ""source"": ""GARD"", ""url"": ""https://rarediseases.info.nih.gov/gard/9644/multicentric-castleman-disease"", ""chunk_id"": ""medquad_d73edca978fcfed350586f11_part_001"", ""similarity"": 0.6764131801867224}, {""position"": 3, ""collection"": ""2_GARD_QA"", ""source"": ""GARD"", ""url"": ""https://rarediseases.info.nih.gov/gard/9644/multicentric-castleman-disease"", ""chunk_id"": ""medquad_fe9d62c1d2b5f59832bcd1b1_part_001"", ""similarity"": 0.662428378300974}]";GARD;https://rarediseases.info.nih.gov/gard/9644/multicentric-castleman-disease;True;True;1.0;0.691617;0.149425;0.122642;0.134715;0.11399;True;;;;;;;;ollama;qwen2.5:7b-instruct;success;4;3;3;5;no;The candidate answer includes some correct symptoms but omits several important ones from the reference, such as peripheral neuropathy and skin abnormalities. The mention of enlarged liver or spleen is incorrect, as the reference states 'enlarged liver or spleen.' The answer also includes an unsupported statement about the condition affecting the lungs, which is not mentioned in the reference or evidence.
base_with_rag;llama3.2:1b;True;medical_030;medical;Is Danon disease inherited ?;This condition is inherited in an X-linked dominant pattern. The gene associated with this condition is located on the X chromosome, which is one of the two sex chromosomes. In females (who have two X chromosomes), a mutation in one of the two copies of the gene in each cell is sufficient to cause the disorder. In males (who have only one X chromosome), a mutation in the only copy of the gene in each cell causes the disorder. In most cases, males experience more severe symptoms of the disorder than females. A characteristic of X-linked inheritance is that fathers cannot pass X-linked traits to their sons.;Is Danon disease inherited?;success;;answer;answer;True;allowed;True;9555.435;;;;;3;"[{""position"": 1, ""collection"": ""2_GARD_QA"", ""source"": ""GARD"", ""url"": ""https://rarediseases.info.nih.gov/gard/9730/danon-disease"", ""chunk_id"": ""medquad_cd19a477c1973ef48900d93b_part_001"", ""similarity"": 0.822756402471525}, {""position"": 2, ""collection"": ""3_GHR_QA"", ""source"": ""GHR"", ""url"": ""https://ghr.nlm.nih.gov/condition/danon-disease"", ""chunk_id"": ""medquad_ded16cda00dc1dca91a1b7c9_part_001"", ""similarity"": 0.7132457836573433}, {""position"": 3, ""collection"": ""3_GHR_QA"", ""source"": ""GHR"", ""url"": ""https://ghr.nlm.nih.gov/condition/denys-drash-syndrome"", ""chunk_id"": ""medquad_cab2bbd59aa6eafe69c9bce6_part_001"", ""similarity"": 0.6440134048461914}]";GHR;https://ghr.nlm.nih.gov/condition/danon-disease;True;True;0.333333;0.726672;0.5;0.018182;0.035088;0.035088;False;;;;;;;;;;;;;;;;
